name,rating,rating_amt,open_hr,delivery_hr,price_scale,seat_amt,check_in,bookmarked,car_park,wi_fi,pet_allows,card_accept,delivery,for_kids,for_group,chang_khlan,chang_moi,chang_phueak,chom_thong,fa_ham,fang,hang_dong,huai_sai,huai_kaew,mae_hia,mae_rim,mae_taeng,mae_on,mueang_chiang_mai,nong_hoi,nong_pa_khrang,pa_daet,san_kamphaeng,san_klang,san_sai,saraphi,sri_phum,suthep,tha_sala,tha_wang_tan,ton_pao,chiang_mai_business_park,nimmanhaemin,san_pa_tong,charoenrat_rd,wiang_bua_rd,ratchaphruek_rd,prapokkloa_rd,rajavithi_rd,chotana_rd,sirimangkalachan_rd,bread,croissant,baguette,pastry,cake,cupcake,muffin,donut,cookie,brownie,pie,pretzel,scone,roll,bun,danish,tart,macaron,cinnamon_roll,cheesecake,biscuit,pain_au_chocolat,pita_bread,quiche,brioche,pita,delicious,fresh,fragrant,soft,inexpensive,good_atmosphere,good_service,affordable,good_quality,good_manner,warm,tasty,authentic,enjoyable,clean,attentive,lovely,beautiful,adorable,worth,recommended,reasonable_price,nice_looking,not_tasty,not_fresh,not_fragrant,tough,expensive,terrible_atmosphere,bad_service,bad_quality,dirty,inattentive,unlovely,ugly,not_cute,not_worth,not_recommend
Kumo Bake,4.1,10,10:00 - 17:00,,1,N/A,7,50,TRUE,,,FALSE,TRUE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426401433,0.106600358,0,0,0.106600358,0.213200716,0.106600358,0,0.106600358,0,0.106600358,0.106600358,0,0,0,0.426401433,0.106600358,0.639602149,0,0.319801075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Treespresso,3.8,3,08:30 - 18:00,08:30 - 17:30,1,80,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0
Youngfolk Bean and Brew,4.3,70,08:00 - 17:00,,1,40,34,453,TRUE,TRUE,TRUE,FALSE,,TRUE,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.507836716,0.101567343,0.279310194,0.076175507,0,0.609404059,0.253918358,0,0,0,0,0,0,0.025391836,0,0.330093865,0.253918358,0.076175507,0,0.177742851,0.025391836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ระเบียงวิว@แม่กำปอง,3.5,14,08:00 - 17:00,,1,N/A,7,28,TRUE,TRUE,,FALSE,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.333333333,0.222222222,0,0.444444444,0.333333333,0,0.111111111,0,0,0,0,0.111111111,0,0.222222222,0.444444444,0.111111111,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0
Fresh&Mild since 1992,4,45,07:00 - 18:00,,1,80,19,159,TRUE,TRUE,FALSE,TRUE,,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.535586211,0.245477013,0.62485058,0.156212645,0.022316092,0.111580461,0.089264369,0,0.223160921,0,0,0,0,0.044632184,0.022316092,0.290109198,0.133896553,0.111580461,0,0.223160921,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022316092,0,0,0,0
C-Fa Cafe -ซีฟา คาเฟ่,4,3,07:00 - 18:00,07:00 - 17:00,1,150,0,0,TRUE,TRUE,,,TRUE,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ciesté.cnx - เซียสเต้,4.1,3,09:00 - 17:30,09:00 - 17:30,1,10,0,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chaaym Cafe (ชะเอม),4.3,21,09:00 - 18:00,,2,40,17,170,TRUE,TRUE,FALSE,FALSE,,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.577350269,0,0,0,0,0,0,0,0.577350269,0,0,0,0,0,0,0.577350269,0,0,0,0,0,0,0.66964953,0.066964953,0.133929906,0.200894859,0,0,0.200894859,0,0.066964953,0,0.066964953,0,0,0.200894859,0,0.535719624,0.267859812,0.200894859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Volcano Grab&Go,4.5,10,09:00 - 17:00,11:00 - 20:30,1,1,0,0,TRUE,,,FALSE,TRUE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622171017,0.518475847,0.207390339,0.311085508,0,0.103695169,0,0,0.103695169,0,0,0.103695169,0,0.207390339,0.103695169,0.311085508,0,0.103695169,0,0.103695169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B Samcook Home 16 (B Samcook Home 16),4,28,07:00 - 21:00,,3,40,8,53,TRUE,,FALSE,TRUE,,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.849534583,0.237869683,0.135925533,0.2038883,0.067962767,0.033981383,0.10194415,0,0.135925533,0.033981383,0,0,0,0,0,0.067962767,0.237869683,0.237869683,0.033981383,0.067962767,0,0,0,0.033981383,0,0,0,0,0,0,0,0,0,0.033981383,0,0,0,0
Mad Coffee (แมดคอฟฟี่),3.8,40,08:00 - 17:00,08:00 - 17:00,1,40,0,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.514187212,0.244851053,0.269336159,0.244851053,0,0.269336159,0.391761685,0,0.048970211,0.024485105,0.048970211,0.073455316,0,0.048970211,0.024485105,0.440731896,0.220365948,0.195880843,0,0.146910632,0,0,0,0.024485105,0,0,0,0,0,0,0,0,0,0,0,0,0,0
กาแฟโสด,3.5,28,09:00 - 21:00,,1,40,13,99,TRUE,TRUE,FALSE,FALSE,,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244557994,0.635850784,0.195646395,0.097823198,0,0.538027587,0.146734796,0.048911599,0,0.048911599,0,0.097823198,0,0.048911599,0,0,0.048911599,0.39129279,0,0.048911599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048911599
Danissa Bakery and Cafe,3.6,19,07:00 - 18:30,,2,N/A,19,52,,,,,TRUE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781,0.590878948,0.328266082,0.196959649,0.262612866,0,0.262612866,0.328266082,0,0,0.131306433,0,0,0,0,0,0.459572515,0,0.065653216,0,0.131306433,0,0,0,0.065653216,0,0,0,0,0,0,0,0,0,0.065653216,0,0,0,0
Sync. flower & Tea,3.4,3,09:00 - 17:00,,1,N/A,0,0,TRUE,,,FALSE,,,,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The.cofreze,4,2,08:00 - 17:00,,1,150,0,0,TRUE,TRUE,,FALSE,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Obchoei Original Homemade (อบเชย),4.1,10,10:00 - 18:00,,2,10,4,47,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229415734,0.229415734,0,0,0,0,0,0,0,0,0,0,0,0,0,0.458831468,0.458831468,0.688247202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DWBH CAFE (โด้นวอรี่บีแฮปปี้),4.1,22,08:00 - 17:00,08:30 - 16:30,1,40,0,0,TRUE,TRUE,,FALSE,TRUE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372677996,0.149071198,0.149071198,0,0,0.372677996,0.223606798,0,0,0,0,0.149071198,0,0,0,0.298142397,0.223606798,0.372677996,0,0.521749195,0.074535599,0,0,0,0,0,0,0,0,0,0,0,0,0.223606798,0,0,0,0
Rich Garden House Homemade Bakery & Cafe (ริช การ์เด้นเฮ้าส์ โฮมเมด เบเกอรี แอนด์ คาเฟ่),4.5,15,07:00 - 19:00,,2,80,6,184,TRUE,TRUE,FALSE,TRUE,,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.634876634,0.298765475,0.448148212,0.298765475,0,0.149382737,0.037345684,0,0,0,0,0,0,0,0,0.410802528,0.112037053,0,0,0.112037053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Between_cafe,4.3,12,09:00 - 17:30,,2,40,4,55,TRUE,TRUE,TRUE,,,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.480384461,0.160128154,0.160128154,0.160128154,0,0.640512615,0.160128154,0,0.160128154,0,0,0,0,0,0,0.160128154,0.320256308,0.320256308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Live.aday (ลีฟอะเดย์),4.1,28,10:00 - 17:00,,2,40,21,184,TRUE,TRUE,FALSE,FALSE,TRUE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.500434594,0.29192018,0.166811531,0.29192018,0.041702883,0.208514414,0.29192018,0,0.083405766,0,0,0,0,0,0.166811531,0.083405766,0.417028828,0.375325945,0,0.250217297,0,0,0.041702883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CleverCoffee (เคลฟเวอร์คอฟฟี่),4,1,07:00 - 18:00,07:00 - 18:00,22,N/A,0,0,,,,,TRUE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Triplets Eat & Play,4,1,11:00 - 20:00,,2,80,0,0,TRUE,TRUE,,,TRUE,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAMA Sandwich แซนวิชโบราณ ๒๕๖๓,4.3,11,08:00 - 16:00,09:00 - 15:30,1,40,0,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50% Fifty Percent,4.4,2,09:00 - 17:00,09:00 - 17:00,1,N/A,0,0,,FALSE,,,TRUE,,,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.447213595,0.223606798,0,0,0,0.670820393,0.223606798,0,0,0,0,0,0,0,0,0.447213595,0.223606798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
นลินบ้าบิ่นมะพร้าวอ่อน,4,1,11:00 - 19:00,11:00 - 19:00,1,N/A,0,0,,,,FALSE,TRUE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40824829,0,0,0.40824829,0,0,0,0,0,0,0,0,0,0,0,0.816496581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ShaPel Cafe กาแฟและเครื่องดื่ม (ชาเพล คาเฟ่),4,1,09:00 - 16:00,09:00 - 16:00,22,N/A,0,0,TRUE,TRUE,,FALSE,TRUE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mani Mani Bakery (มานิมานิ เบเกอรี่),3.8,15,08:00 - 19:00,,1,10,3,12,TRUE,TRUE,,FALSE,,TRUE,,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31330418,0.15665209,0.391630225,0.62660836,0,0.15665209,0.078326045,0,0,0,0.078326045,0,0,0.078326045,0,0.234978135,0.078326045,0.46995627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078326045,0,0,0,0
บอนเนอร์ ซูเคร่ - กาแฟสโลว์บาร์และบราวนี่โฮมเมด (บอนเนอร์ ซูเคร่),4.9,3,01:00 - 01:30,01:00 - 01:30,1,10,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.577350269,0.577350269,0.577350269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40824829,0,0.40824829,0,0,0,0,0,0,0,0,0,0,0,0,0.816496581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bella's Bakes Home Cafe,3.5,2,10:00 - 16:00,08:30 - 17:00,1,10,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.577350269,0.577350269,0,0,0,0,0,0,0,0,0,0,0,0.577350269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Minimal Coffee,3,1,07:30 - 16:00,08:00 - 16:30,1,N/A,0,0,,,,,TRUE,,,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oh~ 빵 โอปัง(Korean Bakery) (ร้านขนมปังเกาหลี โอปัง),3.7,4,09:00 - 21:30,,1,10,0,0,TRUE,TRUE,TRUE,FALSE,,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.577350269,0,0.577350269,0,0,0,0,0,0,0,0,0,0,0.577350269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377964473,0.755928946,0,0.377964473,0,0,0,0,0.377964473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAKE & BITE (เบคแอนด์ไบท์),4.2,18,08:00 - 15:00,,2,40,14,39,TRUE,TRUE,FALSE,FALSE,,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.577350269,0,0.577350269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.577350269,0,0,0.703597545,0.351798772,0.070359754,0.070359754,0.070359754,0.140719509,0,0.070359754,0.281439018,0,0.211079263,0.070359754,0,0,0,0.422158527,0.070359754,0.140719509,0.070359754,0.070359754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lydia&Samit,3,5,10:00 - 17:00,,1,0,0,0,TRUE,FALSE,,FALSE,TRUE,,,0,0,0,0,0,0,0.577350269,0,0,0,0,0,0,0.577350269,0,0,0.577350269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ขนม นม ข้าว by : นั่งเล่น คาเฟ่ (ขนม นม ข้าว (นั่งเล่น คาเฟ่)),4.4,3,11:00 - 20:00,11:00 - 20:00,1,10,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.852802865,0,0,0.213200716,0,0,0,0,0,0,0,0,0,0,0,0.426401433,0,0,0,0.213200716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sugar & Eggs (ชูการ์ แอนด์ เอ้กส์),4,1,10:00 - 21:00,10:00 - 21:00,2,40,0,0,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
วาฟเฟิลฟูล,4,2,12:30 - 22:00,12:30 - 22:00,2,N/A,0,0,FALSE,,,FALSE,TRUE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.904534034,0,0,0.301511345,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301511345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Castellà Cafe (คาสเทลล่าคาเฟ่),4,4,07:30 - 17:00,08:00 - 17:00,1,N/A,0,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ริมธาร นั่งเล่น (Rimtarn Nunglen),3.6,101,10:00 - 18:00,,2,80,41,567,TRUE,TRUE,TRUE,FALSE,,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.534224451,0.133556113,0.066778056,0.133556113,0,0.73455862,0.233723197,0,0.033389028,0,0,0,0,0.033389028,0,0.200334169,0.133556113,0.100167084,0,0.033389028,0,0,0,0.066778056,0,0,0,0.033389028,0,0,0.033389028,0,0,0,0.033389028,0,0.033389028,0
Café De Pines Chiangmai สวนสน (สวนสนคาเฟ่),3.4,13,08:00 - 18:00,,1,40,4,13,TRUE,TRUE,,FALSE,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288675135,0.288675135,0.288675135,0,0,0.577350269,0.288675135,0,0,0,0,0,0,0.288675135,0,0.288675135,0.288675135,0.288675135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valley Coffee & Lanna Resort (อุทยานล้านนารีสอร์ท),3.5,63,08:30 - 17:30,,2,40,27,552,TRUE,TRUE,FALSE,FALSE,,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253918358,0.253918358,0.30470203,0.076175507,0,0.609404059,0.177742851,0,0,0,0.025391836,0,0,0.025391836,0,0.380877537,0.457053045,0.025391836,0,0.101567343,0,0,0,0.050783672,0,0,0.025391836,0,0,0,0,0,0,0,0,0,0,0
ณ ออน Bistro,4.3,11,08:00 - 16:00,,1,40,0,0,TRUE,TRUE,,,,,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301511345,0,0,0,0,0,0,0,0,0,0,0,0.301511345,0,0,0,0,0,0,0,0.904534034,0,0,0,0,0,0,0,0,0,0,0,0
ไร่กาแฟปางร่ม,4.3,4,08:00 - 19:00,,1,80,3,35,TRUE,TRUE,FALSE,,,TRUE,TRUE,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707106781,0,0,0,0,0,0,0,0,0.21821789,0,0,0.654653671,0.654653671,0,0,0,0,0,0,0,0,0,0.21821789,0,0,0.21821789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baanpa's Cafe,4.4,10,08:00 - 17:00,09:00 - 17:00,1,40,0,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431331093,0.215665546,0.107832773,0,0,0.431331093,0.539163866,0.107832773,0,0,0,0.215665546,0,0,0,0.431331093,0.107832773,0.107832773,0,0.107832773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
